LRp0m2_F4_OGLE4_476063  268.674417  -29.804361  13.679  13.199    10.93    0.85  -0.38
LRp0m2_F4_OGLE4_476087  268.682458  -29.802389  13.605  12.908   291.53    1.09  -0.12
LRp0m2_F4_OGLE4_476181  268.710375  -29.795056  13.457  12.733   135.21    1.27   0.15
LRp0m2_F4_OGLE4_487916  268.659958  -29.786556  13.467  12.817    62.67    0.94   0.05
LRp0m2_F4_OGLE4_488007  268.711583  -29.778083  13.780  13.207  -223.73    0.80  -0.98
LRp0m2_F4_OGLE4_488010  268.672292  -29.777833  13.649  13.013   -81.21    2.10  -0.53
LRp0m2_F4_OGLE4_488120  268.669875  -29.769917  13.261  12.601    87.61    1.15   0.22
LRp0m2_F4_OGLE4_488128  268.665292  -29.769111  13.582  12.958    49.58    1.94  -0.85
LRp0m2_F4_OGLE4_488135  268.654542  -29.768444  13.730  13.100   109.66    0.91  -0.59
LRp0m2_F4_OGLE4_488248  268.703083  -29.758972  13.645  13.237  -303.27    1.59  -1.09
LRp0m2_F4_OGLE4_488262  268.693958  -29.757500  13.431  12.824   131.54    0.99   0.26
LRp0m2_F4_OGLE4_488333  268.703667  -29.750944  13.518  12.834   192.61    1.09   0.29
LRp0m2_F4_OGLE4_488391  268.681708  -29.746250  13.794  13.258   -61.35    1.23  -0.75
LRp0m2_F4_OGLE4_488487  268.703542  -29.738778  13.631  12.982  -185.91    0.60  -0.25
LRp0m2_F4_OGLE4_499771  268.683583  -29.724056  13.627  12.932  -289.15    0.66  -0.82
LRp0m2_F4_OGLE4_499921  268.708750  -29.712361  13.609  12.945  -178.89    0.95  -0.07
LRp0m2_F4_OGLE4_499924  268.661375  -29.712111  13.817  13.305  -144.82    0.74  -0.67
LRp0m2_F4_OGLE4_499971  268.656917  -29.708806  13.457  12.740  -110.13    0.71  -0.42
LRp0m2_F4_OGLE4_648593  268.740458  -29.898583  13.468  12.862    74.05    0.66  -0.27
LRp0m2_F4_OGLE4_648660  268.730583  -29.893056  13.254  12.607    15.53    1.33   0.70
LRp0m2_F4_OGLE4_648725  268.720583  -29.888250  13.679  13.092   -93.92    0.58  -0.22
LRp0m2_F4_OGLE4_648778  268.754000  -29.884639  13.422  12.735     8.01    1.27   0.53
LRp0m2_F4_OGLE4_648965  268.725250  -29.871639  13.576  13.062    56.03    0.89  -0.45
LRp0m2_F4_OGLE4_661333  268.745958  -29.833833  13.265  12.490   -22.13    0.94   0.50
LRp0m2_F4_OGLE4_661406  268.753667  -29.828472  13.556  13.053    37.32    0.56  -0.71
LRp0m2_F4_OGLE4_661612  268.756625  -29.813361  13.584  12.967   -77.53    1.08   0.15
LRp0m2_F4_OGLE4_661657  268.718417  -29.808972  13.515  12.861  -182.34    0.98   0.33
LRp0m2_F4_OGLE4_661721  268.726083  -29.803139  13.488  12.797   153.87    1.26  -0.05
LRp0m2_F4_OGLE4_661757  268.750167  -29.800222  13.816  13.282   108.28    1.34  -1.07
LRp0m2_F4_OGLE4_673384  268.754042  -29.773778  13.564  12.951  -284.70    1.00  -0.20
LRp0m2_F4_OGLE4_673430  268.723875  -29.769222  13.448  12.773   -90.39    0.65  -0.39
LRp0m2_F4_OGLE4_673536  268.765875  -29.760500  13.367  12.656     0.80    1.11   0.26
LRp0m2_F4_OGLE4_673574  268.739417  -29.757806  13.317  12.645   115.50    1.66  -0.60
LRp0m2_F4_OGLE4_673580  268.723875  -29.757333  13.080  12.354  -104.21    1.02  -0.05
LRp0m2_F4_OGLE4_673610  268.738417  -29.754028  13.264  12.543    71.49    1.14  -0.07
LRp0m2_F4_OGLE4_673664  268.721125  -29.749667  13.727  13.099    88.08    0.82  -0.83
LRp0m2_F4_OGLE4_673678  268.729458  -29.748417  13.240  12.525   -90.45    1.09   0.32
LRp0m2_F4_OGLE4_673772  268.730000  -29.738167  13.606  13.034    33.56    1.10   0.28
LRp0m2_F4_OGLE4_79796   268.575667  -29.799889  13.165  12.475   -58.18    0.68  -0.21
LRp0m2_F4_OGLE4_79864   268.573083  -29.787111  13.674  12.957   368.69    2.57  -1.09
LRp0m2_F4_OGLE4_93960   268.570917  -29.739111  13.581  13.063    65.17    0.64  -0.49
LRp0m2_F4_OGLE4_281441  268.628000  -29.793083  13.289  12.489    11.89    1.03   0.50
LRp0m2_F4_OGLE4_294256  268.626958  -29.757472  13.867  13.218    70.50    0.77  -0.55
LRp3m2_F1_10169         269.993000  -27.941194  13.549  12.974   254.74    1.26  -0.30
LRp3m2_F1_10179         269.955125  -27.919889  13.419  12.738   147.22    1.15   0.54
LRp3m2_F1_10187         270.002333  -27.942333  13.531  12.817   260.36    1.00   0.40
LRp3m2_F1_10191         270.029667  -27.954611  13.533  12.932   -66.58    0.73   0.20
LRp3m2_F1_10194         269.995667  -27.936389  13.694  13.101  -109.05    1.85  -0.22
LRp3m2_F1_10203         269.953708  -27.912167  13.521  12.929   -50.81    0.99  -0.05
LRp3m2_F1_10210         269.966792  -27.916833  13.371  12.673    76.22    1.20   0.63
LRp3m2_F1_10228         270.002292  -27.932111  13.483  12.819    36.75    1.00   0.37
LRp3m2_F1_10233         269.999333  -27.927306  13.477  12.814  -104.40    0.97   0.50
LRp3m2_F1_10234         269.978042  -27.915528  13.450  12.975   112.52    0.76  -0.28
LRp3m2_F1_10245         269.997125  -27.922333  13.435  12.874   190.64    0.85  -0.25
LRp3m2_F1_10247         269.978583  -27.909389  13.418  12.773   162.23    1.14   0.17
LRp3m2_F1_10252         269.958667  -27.897500  13.379  13.027    76.32    0.73  -0.25
LRp3m2_F1_10265         269.967250  -27.897667  13.318  12.712   -91.94    1.00  -0.23
LRp3m2_F1_10266         270.023458  -27.925861  13.430  12.774   -11.99    0.69  -0.21
LRp3m2_F1_10275         269.954292  -27.889583  13.437  12.746   116.99    0.89   0.45
LRp3m2_F1_10287         270.030375  -27.924611  13.379  12.741   185.41    1.13   0.50
LRp3m2_F1_10292         270.023583  -27.919861  13.477  12.758   211.60    0.85   0.10
LRp3m2_F1_10308         269.970375  -27.891361  13.398  12.823     7.92    1.01   0.55
LRp3m2_F1_10317         270.022125  -27.911944  13.495  12.806   127.69    0.95   0.49
LRp3m2_F1_10321         270.005125  -27.901583  13.339  12.652   251.36    1.12   0.58
LRp3m2_F1_10356         270.026083  -27.902056  13.399  12.670    52.36    0.73   0.21
LRp3m2_F1_10362         270.050708  -27.912861  13.475  12.882   -23.33    0.66  -0.27
LRp3m2_F1_10365         270.003083  -27.888583  13.497  12.930   151.64    0.86   0.12
LRp3m2_F1_10369         269.995333  -27.888111  13.490  12.831   184.07    1.08   0.43
LRp3m2_F1_10371         269.987667  -27.879806  13.401  12.707   193.66    1.12   0.54
LRp3m2_F1_10421         269.993000  -27.868417  13.430  12.731   229.67    1.34   0.33
LRp3m2_F1_10430         270.010958  -27.875639  13.398  12.708   109.22    1.02   0.56
LRp3m2_F1_10552         270.093500  -27.985806  13.459  12.824    -0.56    0.86   0.14
LRp3m2_F1_10578         270.056625  -27.958167  13.401  12.721    35.13    1.02   0.43
LRp3m2_F1_10583         270.040542  -27.948972  13.422  12.719   -90.42    0.95   0.56
LRp3m2_F1_10590         270.065250  -27.960250  13.497  12.860   160.52    1.04   0.31
LRp3m2_F1_10598         270.043417  -27.946000  13.360  12.774    -9.18    1.10  -0.31
LRp3m2_F1_10617         270.046208  -27.938694  13.403  12.670   169.12    1.15   0.62
LRp3m2_F1_10655         270.072833  -27.940056  13.438  12.824    75.05    0.78  -0.06
LRp3m2_F1_6896          269.910292  -28.046750  13.370  12.720   -29.05    1.51   0.68
LRp3m2_F1_6928          269.924708  -28.045944  13.449  12.819   116.54    0.79  -0.20
LRp3m2_F1_6939          269.929875  -28.045250  13.355  12.616   212.65    0.96   0.49
LRp3m2_F1_6951          269.961625  -28.059556  13.547  12.989   -11.70    0.75  -0.36
LRp3m2_F1_6979          269.943667  -28.041611  13.505  12.991   -30.45    0.67  -0.10
LRp3m2_F1_6990          269.970792  -28.050556  13.437  12.710   101.48    1.03   0.34
LRp3m2_F1_7012          269.946583  -28.034556  13.477  12.784   210.60    1.00   0.41
LRp3m2_F1_7379          269.977625  -28.049806  13.417  12.675    75.60    0.83   0.27
LRp3m2_F1_8390          269.956500  -28.028833  13.339  12.680    51.21    0.78  -0.09
LRp3m2_F1_8411          269.981583  -28.032250  13.325  12.612    19.39    0.98   0.43
LRp3m2_F1_8449          269.931250  -27.995361  13.443  12.827   -73.02    0.76   0.39
LRp3m2_F1_8459          269.913208  -27.983472  13.345  12.540  -181.63    0.83   0.54
LRp3m2_F1_8484          269.952917  -27.992778  13.456  12.768    63.46    0.73   0.16
LRp3m2_F1_8502          269.965000  -27.992861  13.510  13.413    16.40    0.99  -0.24
LRp3m2_F1_8507          269.925208  -27.972611  13.413  12.680   -11.79    1.09   0.81
LRp3m2_F1_8512          269.948083  -27.981694  13.373  12.742    58.62    0.80   0.33
LRp3m2_F1_8515          269.997250  -28.005361  13.449  12.793   115.00    1.09   0.42
LRp3m2_F1_8538          269.997250  -27.999472  13.471  12.860  -234.77    0.59   0.28
LRp3m2_F1_8541          269.987875  -27.994167  13.518  12.931    75.35    0.95  -0.30
LRp3m2_F1_8549          269.979292  -27.986833  13.321  12.769   109.99    0.91  -0.19
LRp3m2_F1_8576          269.984167  -27.980444  13.747  13.209    -1.68    0.99  -0.27
LRp3m2_F1_8593          269.966167  -27.965611  13.323  12.695    22.88    1.03   0.56
LRp3m2_F1_8597          269.928458  -27.945472  13.274  12.562    28.43    1.09   0.73
LRp3m2_F1_8601          269.915583  -27.939389  13.442  12.930   118.61    0.93  -0.27
LRp3m2_F1_8604          269.925042  -27.940556  13.339  12.645   133.24    1.16   0.46
LRp3m2_F1_8609          269.975458  -27.964306  13.353  12.623    46.35    1.27   0.43
LRp3m2_F1_8613          269.997375  -27.973028  13.521  12.922   215.97    0.84  -0.23
LRp3m2_F1_8628          269.976208  -27.958583  13.370  12.775   -90.77    0.81   0.24
LRp3m2_F1_8634          269.938625  -27.937306  13.459  12.818    27.75    1.06   0.66
LRp3m2_F1_8639          269.948208  -27.940222  13.351  12.827   -12.18    0.95  -0.76
LRp3m2_F1_8643          270.007375  -27.973583  13.307  12.627   -69.72    2.45   0.26
LRp3m2_F1_8644          270.008792  -27.968944  13.293  12.609   159.39    1.07   0.30
LRp3m2_F1_8653          269.998333  -27.961222  13.428  12.742    95.91    1.11   0.42
LRp3m2_F1_8656          269.949083  -27.935528  13.575  12.998  -197.36    0.54  -0.22
LRp3m2_F1_8668          270.011375  -27.963306  13.546  12.885    68.24    0.91   0.24
LRp3m2_F1_8676          269.967625  -27.938944  13.409  12.770   168.42    1.73   0.19
LRp3m2_F1_8681          269.985417  -27.946056  13.445  12.828   -29.95    0.71   0.30
LRp3m2_F1_8691          269.955708  -27.927611  13.412  12.784   144.10    0.91  -0.21
LRp3m2_F1_8694          269.998875  -27.949889  13.405  12.749   -24.66    2.48   0.08
LRp3m2_F1_8754          269.988375  -28.036111  13.496  12.801    25.31    1.07   0.22
LRp3m2_F1_8778          269.994625  -28.030778  13.379  12.767   116.81    0.89  -0.09
LRp3m2_F1_8780          270.038958  -28.053111  13.531  12.900   108.16    0.91   0.21
LRp3m2_F1_8791          270.000333  -28.032139  13.857  13.223   118.82    1.82  -0.26
LRp3m2_F1_8798          270.033583  -28.045556  13.490  12.925    33.70   12.55  -0.82
LRp3m2_F1_8806          270.024500  -28.038028  13.362  12.742   -12.90    0.89   0.23
LRp3m2_F1_8810          270.006542  -28.028667  13.357  12.697  -139.53    0.83   0.47
LRp3m2_F1_8842          270.029000  -28.030056  13.431  12.771     1.95    2.50  -0.36
LRp3m2_F1_8848          270.000583  -28.014250  13.504  12.885    92.06    0.92  -0.30
LRp3m2_F1_8849          270.045250  -28.036972  13.460  13.002    84.48    2.76  -1.55
LRp3m2_F1_8853          270.038167  -28.031722  13.582  13.042   -41.84    0.74  -0.28
LRp3m2_F1_8869          270.002208  -28.006917  13.334  12.705    32.34    0.67   0.17
LRp3m2_F1_8870          270.032042  -28.021889  13.566  12.845    28.27    1.04   0.66
LRp3m2_F1_8883          270.033208  -28.018056  13.431  12.813   -14.11    0.81   0.49
LRp3m2_F1_8890          270.032292  -28.013389  13.495  12.905   170.97    0.76  -0.15
LRp3m2_F1_8906          270.036000  -28.010389  13.551  12.884   215.42    0.98   0.37
LRp3m2_F1_8968          270.049625  -27.997778  13.507  12.843   211.31    0.82  -0.01
LRp3m2_F1_8969          270.022250  -27.980833  13.522  12.963    -0.08    1.13  -0.52
LRp3m2_F1_8974          270.083958  -28.009000  13.454  12.905  -154.96    0.63  -0.23
LRp3m2_F1_8985          270.023250  -27.975694  13.352  12.545    -9.36   15.99   0.03
LRp3m2_F1_8986          270.034917  -27.983278  13.530  12.792   -86.51    2.10   0.06
LRp3m2_F1_8996          270.041208  -27.980611  13.811  13.139   219.30    1.18  -0.23
LRp3m2_F1_10390         270.041375  -27.902361  13.339  12.823  -188.84    0.98  -0.61
LRp3m2_F1_8405          269.964208  -28.027278  13.340  12.645  -130.70    0.90   0.41
LRp3m2_F1_8689          269.949167  -27.926472  13.463  12.891   195.29    0.99  -0.11
LRp3m2_F1_8729          269.989542  -28.047833  13.576  12.908    79.93    0.96   0.02
LRp3m2_F1_8943          270.041333  -28.001806  13.381  12.496   -31.70    0.97  -0.28
LRp3m2_F1_9017          270.051667  -27.979194  13.383  12.680   138.17    1.23   0.30
LRp3m2_F2_10012         269.954458  -27.860056  13.246  12.741   -49.29    1.24  -0.44
LRp3m2_F2_10017         269.941000  -27.852139  13.408  12.757   -38.68    1.34   0.00
LRp3m2_F2_10173         270.028167  -27.957528  13.432  12.832    12.67    0.67  -0.24
LRp3m2_F2_10176         269.946875  -27.916861  13.413  12.775   113.83    1.15   0.36
LRp3m2_F2_10178         269.954208  -27.918750  13.562  12.968  -174.81    0.99  -0.03
LRp3m2_F2_10220         269.951042  -27.905722  13.364  12.661     9.99    1.08   0.51
LRp3m2_F2_10237         269.968792  -27.909194  13.624  13.095   -33.92    0.77  -0.46
LRp3m2_F2_10238         269.944792  -27.897639  13.505  12.857    97.93    1.08   0.36
LRp3m2_F2_10242         269.978667  -27.911472  13.568  12.947   201.98    0.97   0.03
LRp3m2_F2_10249         269.992417  -27.915333  13.610  12.955   289.73    1.21   0.46
LRp3m2_F2_10272         269.980125  -27.904056  13.470  12.908   126.79    0.70  -0.46
LRp3m2_F2_10277         269.999583  -27.912389  13.563  12.919   -10.94    0.87   0.18
LRp3m2_F2_10284         269.988375  -27.903833  13.499  12.921   151.21    0.90  -0.15
LRp3m2_F2_10285         269.981375  -27.900222  13.492  12.803    41.97    1.15   0.60
LRp3m2_F2_10288         270.031000  -27.925028  13.755  13.199   312.01    1.34  -0.71
LRp3m2_F2_10291         270.037667  -27.927056  13.611  12.923   117.55    1.54   0.36
LRp3m2_F2_10293         270.046667  -27.930806  13.499  12.765    -9.01    0.99   0.34
LRp3m2_F2_10294         269.962708  -27.888444  13.335  12.628  -111.33    0.99   0.57
LRp3m2_F2_10306         269.966458  -27.887944  13.448  12.924   -95.55    2.24  -0.31
LRp3m2_F2_10307         269.973667  -27.892528  13.643  13.152   -21.17    1.60  -0.58
LRp3m2_F2_10325         269.960750  -27.878194  13.287  12.531   226.87    1.72  -0.34
LRp3m2_F2_10334         270.015167  -27.902944  13.810  13.319    84.68    0.92  -0.20
LRp3m2_F2_10351         270.027583  -27.903500  13.531  12.793    45.77    1.07   0.47
LRp3m2_F2_10358         270.031000  -27.904222  13.419  12.720    24.15    1.14   0.72
LRp3m2_F2_10361         270.049292  -27.912444  13.420  12.778    35.04    1.08  -0.04
LRp3m2_F2_10402         270.031917  -27.892778  13.478  12.817    66.35    1.11   0.18
LRp3m2_F2_10409         269.981708  -27.865778  13.361  12.616    -4.17    3.27   0.21
LRp3m2_F2_10423         270.044500  -27.893694  13.442  12.773    74.37    1.87  -0.69
LRp3m2_F2_10565         270.048292  -27.957667  13.534  12.843   284.64    0.82  -0.24
LRp3m2_F2_10574         270.081167  -27.973472  13.443  12.686   193.97    1.07   0.40
LRp3m2_F2_10630         270.058125  -27.938722  13.704  12.990  -190.02    1.18  -0.31
LRp3m2_F2_10637         270.055250  -27.935556  13.484  12.814   210.97    1.00   0.17
LRp3m2_F2_10638         270.090625  -27.953056  13.466  12.709   -70.73    0.81   0.21
LRp3m2_F2_10741         270.078042  -27.928639  13.590  13.016   -95.44    1.00  -0.28
LRp3m2_F2_10749         270.071875  -27.910389  13.459  12.824    69.04    0.92   0.36
LRp3m2_F2_6974          269.915375  -28.027611  13.342  12.770    26.28    0.63   0.13
LRp3m2_F2_7009          269.893583  -28.008278  13.392  12.758   317.01    1.68   0.25
LRp3m2_F2_7361          269.976042  -28.054083  13.475  12.648     4.52    0.92   0.40
LRp3m2_F2_7524          270.052958  -28.154000  13.636  12.935    83.69    2.13   0.04
LRp3m2_F2_8239          269.899500  -27.937528  13.551  12.833   184.36    0.89  -0.11
LRp3m2_F2_8303          269.906875  -27.919639  13.435  12.985   250.20    4.62  -0.68
LRp3m2_F2_8377          269.925625  -28.017194  13.490  12.954   138.05    0.87  -0.50
LRp3m2_F2_8378          269.913833  -28.010861  13.306  12.736   -65.10    0.72   0.04
LRp3m2_F2_8398          269.959417  -28.026333  13.461  12.909    70.24    0.82  -1.24
LRp3m2_F2_8407          269.961333  -28.023667  13.467  12.752  -113.91    1.07   0.66
LRp3m2_F2_8408          269.897083  -27.995056  13.445  12.840    39.60    0.81   0.34
LRp3m2_F2_8416          269.977375  -28.026917  13.361  12.706   -49.46    0.78   0.05
LRp3m2_F2_8421          269.962458  -28.018139  13.486  12.828   -48.87    0.81   0.34
LRp3m2_F2_8424          269.906333  -27.988972  13.444  12.799    99.82    1.43   0.21
LRp3m2_F2_8434          269.946167  -28.006833  13.329  12.548   187.95    1.50   0.33
LRp3m2_F2_8464          269.936542  -27.992833  13.359  12.655    71.69    1.08   0.42
LRp3m2_F2_8469          269.949875  -27.997222  13.215  12.589  -104.77    0.88   0.51
LRp3m2_F2_8472          269.979000  -28.011778  13.415  12.818  -132.35    0.61  -0.09
LRp3m2_F2_8476          269.911417  -27.977972  13.401  12.683  -117.67    0.72  -0.02
LRp3m2_F2_8488          269.956542  -27.992944  13.452  12.773    59.51    0.97   0.48
LRp3m2_F2_8494          269.995625  -28.012000  13.392  12.748   241.54    1.08   0.24
LRp3m2_F2_8503          269.983250  -28.002000  13.312  12.649    94.73    0.99   0.37
LRp3m2_F2_8510          269.995500  -28.005806  13.648  12.977   196.68    0.82  -0.13
LRp3m2_F2_8529          269.997542  -28.001333  13.530  13.011   -31.97    0.66  -0.48
LRp3m2_F2_8532          269.941250  -27.973111  13.274  12.579   203.93    1.10   0.24
LRp3m2_F2_8545          269.986458  -27.992389  13.404  12.812   201.56    0.81  -0.01
LRp3m2_F2_8551          269.990500  -27.991417  13.467  12.935    84.56    0.72  -0.34
LRp3m2_F2_8553          269.967125  -27.979139  13.465  12.852   211.33    0.97   0.06
LRp3m2_F2_8560          269.941792  -27.964944  13.279  12.628    59.97    0.86   0.09
LRp3m2_F2_8562          269.958208  -27.971722  13.298  12.777   133.02    1.14  -0.57
LRp3m2_F2_8564          269.916125  -27.949861  13.360  12.723    -3.56    0.89   0.23
LRp3m2_F2_8567          269.974083  -27.980083  13.497  12.875   -89.02    1.39   0.43
LRp3m2_F2_8584          269.918750  -27.945889  13.446  12.775   284.33    1.12   0.54
LRp3m2_F2_8595          269.953958  -27.960194  13.470  12.899    55.19    0.85  -0.47
LRp3m2_F2_8603          269.974333  -27.966250  13.360  12.714    57.24    1.02   0.29
LRp3m2_F2_8606          270.011500  -27.982611  13.337  12.679   -87.44    1.42   0.61
LRp3m2_F2_8610          269.958250  -27.954667  13.390  12.758   247.28    1.15   0.16
LRp3m2_F2_8647          269.923833  -27.925306  13.469  12.776     5.87    1.11   0.44
LRp3m2_F2_8655          270.018000  -27.970694  13.604  12.928    79.58    1.15   0.37
LRp3m2_F2_8662          270.014583  -27.967417  13.377  12.744   -26.70    0.92   0.29
LRp3m2_F2_8675          269.967625  -27.939556  13.411  12.696   119.74    1.03   0.10
LRp3m2_F2_8682          269.987125  -27.946417  13.446  12.777    13.30    0.79   0.33
LRp3m2_F2_8686          270.022875  -27.962889  13.405  12.962    75.11    0.78  -0.46
LRp3m2_F2_8690          269.959625  -27.930000  13.600  12.993   -16.19    0.96   0.13
LRp3m2_F2_8692          269.937458  -27.918944  13.458  12.857   -38.08    0.89   0.20
LRp3m2_F2_8693          269.979500  -27.939389  13.378  12.788  -198.37    0.98  -0.06
LRp3m2_F2_8707          269.971125  -27.931250  13.450  12.786    24.77    0.80   0.25
LRp3m2_F2_8746          270.019375  -28.055806  13.667  13.076  -150.04    0.81  -0.43
LRp3m2_F2_8819          270.043208  -28.043389  13.602  13.080    -5.34    0.74  -0.35
LRp3m2_F2_8825          270.000083  -28.019889  13.392  12.740    15.15    0.67  -0.15
LRp3m2_F2_8885          270.025583  -28.012500  13.534  12.927   -92.18    0.64   0.23
LRp3m2_F2_8891          270.009042  -28.002528  13.470  12.837   -74.00    0.82   0.59
LRp3m2_F2_8905          270.036292  -28.012889  13.459  12.800   226.38    0.91   0.19
LRp3m2_F2_8918          270.016292  -27.997861  13.386  12.718   162.06    1.22   0.18
LRp3m2_F2_8932          270.045958  -28.006250  13.431  12.713    41.38    1.07  -0.59
LRp3m2_F2_8940          270.029833  -27.994472  13.483  12.857   -51.95    1.22   0.16
LRp3m2_F2_9009          270.033375  -27.971750  13.520  12.935    48.83    0.83  -0.52
LRp3m2_F2_9015          270.042792  -27.974667  13.484  12.845   172.86    0.90  -0.09
LRp3m2_F2_9016          270.049542  -27.980694  13.425  12.737    -1.82    1.05   0.48
LRp3m2_F2_9034          270.039000  -27.967667  13.375  12.679   131.69    1.30   0.59
LRp3m2_F2_9844          269.929167  -27.903444  13.654  13.025    81.32    0.81  -0.09
LRp3m2_F2_9862          269.924583  -27.888444  13.509  12.741    53.56    1.15   0.13
LRp3m2_F2_9883          269.937458  -27.889667  13.294  12.710   122.28    1.10   0.41
LRp3m2_F2_10209         269.944333  -27.906694  13.454  12.776   173.15    1.07   0.06
LRp3m2_F2_10332         270.000292  -27.898306  13.427  12.807    50.42    0.85  -0.50
LRp3m2_F2_10337         270.009875  -27.899000  13.558  12.902    38.86    1.15  -0.39
LRp3m2_F2_10339         269.980292  -27.887000  13.565  12.910   159.63    1.28   0.35
LRp3m2_F2_6984          269.903000  -28.024528  13.400  12.708   -30.83    0.99   0.20
LRp3m2_F2_8410          269.940000  -28.012417  13.504  12.851   162.94    0.80   0.19
LRp8m2_F1_3549          272.827542  -22.587861  13.250  12.469   255.32    0.90   0.24
LRp8m2_F1_3550          272.792000  -22.569944  13.147  12.417   -17.96    1.00   0.33
LRp8m2_F1_3553          272.833167  -22.587528  13.397  12.691   112.81    1.55  -0.34
LRp8m2_F1_3558          272.785417  -22.558528  13.390  12.857    33.34    1.09  -0.10
LRp8m2_F1_3560          272.795167  -22.562944  13.307  12.598   140.97    1.05   0.49
LRp8m2_F1_3645          272.861750  -22.673667  13.381  12.918   -21.60    0.70  -0.66
LRp8m2_F1_3685          272.897042  -22.667528  13.484  12.995    80.73    0.75  -0.97
LRp8m2_F1_3699          272.892542  -22.650389  13.212  12.726    29.16    0.89  -0.09
LRp8m2_F1_3707          272.920000  -22.660000  13.373  12.675   118.40    0.84   0.37
LRp8m2_F1_3718          272.879458  -22.635444  13.437  12.779     1.86    0.87   0.06
LRp8m2_F1_3721          272.910000  -22.649694  13.368  12.823   103.83    0.68  -0.14
LRp8m2_F1_3727          272.836125  -22.613278  13.157  12.472    54.44    0.81   0.26
LRp8m2_F1_3741          272.879375  -22.621167  13.489  12.876    67.63    0.71   0.02
LRp8m2_F1_3743          272.867000  -22.614667  13.199  12.544     0.96    1.12   0.47
LRp8m2_F1_3748          272.907750  -22.631194  13.107  12.459     0.50    0.79  -0.82
LRp8m2_F1_3757          272.908083  -22.625500  13.355  12.703   258.43    0.83  -0.33
LRp8m2_F1_3761          272.880292  -22.607667  13.146  12.467   110.98    1.25  -0.57
LRp8m2_F1_3763          272.933833  -22.633583  13.209  12.703     0.58    0.84   0.06
LRp8m2_F1_3766          272.852167  -22.590583  13.020  12.312    70.91    0.90   0.59
LRp8m2_F1_3894          272.957417  -22.679333  13.539  12.933   255.37    1.36  -0.46
LRp8m2_F1_3935          272.967333  -22.658750  13.266  12.585   171.70    0.88  -0.02
LRp8m2_F1_3955          272.990917  -22.662833  13.197  12.583   -27.30    0.55  -0.28
LRp8m2_F1_4197          272.844292  -22.554583  13.167  12.746   294.81    0.63  -0.38
LRp8m2_F1_4198          272.797750  -22.530667  13.122  12.603   239.85    0.70   0.11
LRp8m2_F1_4199          272.830292  -22.546028  13.294  13.335    -3.19    0.47  -0.16
LRp8m2_F1_4205          272.825917  -22.538806  13.058  12.482   -51.61    0.52  -0.11
LRp8m2_F1_4207          272.842000  -22.544139  13.347  12.956   187.70    0.87   0.16
LRp8m2_F1_4210          272.852167  -22.548472  13.271  12.678   -17.70    0.75   0.27
LRp8m2_F1_4252          272.865833  -22.531389  13.260  12.496   108.64    0.77   0.37
LRp8m2_F1_4267          272.850000  -22.510389  13.246  12.699   184.21    1.30   0.26
LRp8m2_F1_4280          272.883625  -22.512722  13.257  12.562    81.13    0.89   0.71
LRp8m2_F1_4302          272.883458  -22.500722  13.127  12.548    26.04    1.13   0.09
LRp8m2_F1_4307          272.876917  -22.494417  13.257  12.621   -12.10    0.94   0.53
LRp8m2_F1_4324          272.879583  -22.600778  12.958  12.053    58.69    1.03  -0.09
LRp8m2_F1_4326          272.903875  -22.611639  13.151  12.536    -7.57    0.81   0.40
LRp8m2_F1_4335          272.939542  -22.619944  13.315  12.653   -31.17    0.98   0.36
LRp8m2_F1_4341          272.894458  -22.591389  13.255  12.753   101.91    0.85   0.35
LRp8m2_F1_4352          272.880875  -22.581722  12.920  12.023    40.91    1.35   0.65
LRp8m2_F1_4355          272.879792  -22.570917  12.988  12.464   -56.37    0.73  -0.21
LRp8m2_F1_4359          272.914000  -22.585056  13.249  12.475   176.99    1.00  -0.13
LRp8m2_F1_4360          272.936833  -22.595417  13.223  12.620   -90.85    0.83   0.18
LRp8m2_F1_4361          272.872708  -22.562250  12.906  12.302   175.53    1.40   0.20
LRp8m2_F1_4366          272.951208  -22.596472  13.274  12.540   -17.67    1.63   0.53
LRp8m2_F1_4371          272.925667  -22.581333  12.911  12.323    97.64    0.83  -0.03
LRp8m2_F1_4380          272.874542  -22.549694  12.837  12.280   -93.17    0.68  -0.39
LRp8m2_F1_4397          272.959708  -22.581194  13.348  13.120   -25.04    0.69  -0.16
LRp8m2_F1_4403          272.948667  -22.570833  13.392  12.777   105.88    0.69  -0.18
LRp8m2_F1_4406          272.884750  -22.538889  12.969  12.607   282.72    0.88   0.05
LRp8m2_F1_4414          272.883083  -22.530611  13.178  12.619   -13.30    0.59  -0.06
LRp8m2_F1_4417          272.887250  -22.530500  13.052  12.482  -119.37    0.63   0.06
LRp8m2_F1_4426          272.974667  -22.570167  13.310  12.560   102.58    0.81   0.42
LRp8m2_F1_4430          272.958458  -22.560500  13.157  12.543    72.70    0.65  -0.32
LRp8m2_F1_4432          272.954208  -22.559833  12.995  12.382   -19.24    1.07  -0.13
LRp8m2_F1_4435          272.908083  -22.532944  13.181  12.575   156.41    0.92   0.26
LRp8m2_F1_4436          272.928958  -22.541944  13.164  12.591    87.22    1.06  -0.04
LRp8m2_F1_4438          272.920958  -22.542306  13.205  12.660   228.77    0.72  -0.15
LRp8m2_F1_4442          272.921750  -22.535833  12.903  12.334   -25.54    0.87   0.28
